Date,Open,High,Low,Close,Volume,ticker
29/12/2023,99.24,99.24,99.24,99.24,data,IDCOT20TR:PSE
28/12/2023,100.18,100.18,100.18,100.18,0,IDCOT20TR:PSE
27/12/2023,100.9,100.9,100.9,100.9,0,IDCOT20TR:PSE
26/12/2023,99.17,99.17,99.17,99.17,0,IDCOT20TR:PSE
22/12/2023,98.9,98.9,98.9,98.9,0,IDCOT20TR:PSE
21/12/2023,99.35,99.35,99.35,99.35,0,IDCOT20TR:PSE
20/12/2023,100.03,100.03,100.03,100.03,0,IDCOT20TR:PSE
19/12/2023,99.31,99.31,99.31,99.31,0,IDCOT20TR:PSE
18/12/2023,98.84,98.84,98.84,98.84,0,IDCOT20TR:PSE
15/12/2023,99.56,99.56,99.56,99.56,0,IDCOT20TR:PSE
14/12/2023,99.36,99.36,99.36,99.36,0,IDCOT20TR:PSE
13/12/2023,96.9,96.9,96.9,96.9,0,IDCOT20TR:PSE
12/12/2023,94.71,94.71,94.71,94.71,0,IDCOT20TR:PSE
11/12/2023,94.41,94.41,94.41,94.41,0,IDCOT20TR:PSE
08/12/2023,94.58,94.58,94.58,94.58,0,IDCOT20TR:PSE
07/12/2023,95.38,95.38,95.38,95.38,0,IDCOT20TR:PSE
06/12/2023,96.01,96.01,96.01,96.01,0,IDCOT20TR:PSE
05/12/2023,94.66,94.66,94.66,94.66,0,IDCOT20TR:PSE
04/12/2023,92.69,92.7,92.69,92.7,0,IDCOT20TR:PSE
01/12/2023,92.99,92.99,92.99,92.99,0,IDCOT20TR:PSE
30/11/2023,91.37,91.37,91.37,91.37,0,IDCOT20TR:PSE
29/11/2023,92.45,92.45,92.45,92.45,0,IDCOT20TR:PSE
28/11/2023,91.25,91.25,91.25,91.25,0,IDCOT20TR:PSE
27/11/2023,91.08,91.08,91.08,91.08,0,IDCOT20TR:PSE
24/11/2023,89.61,89.61,89.61,89.61,0,IDCOT20TR:PSE
22/11/2023,90.64,90.64,90.64,90.64,0,IDCOT20TR:PSE
21/11/2023,90.32,90.32,90.32,90.32,0,IDCOT20TR:PSE
20/11/2023,90.36,90.36,90.36,90.36,0,IDCOT20TR:PSE
17/11/2023,89.82,89.82,89.82,89.82,0,IDCOT20TR:PSE
16/11/2023,89.41,89.41,89.41,89.41,0,IDCOT20TR:PSE
15/11/2023,88.35,88.35,88.35,88.35,0,IDCOT20TR:PSE
14/11/2023,89.58,89.58,89.58,89.58,0,IDCOT20TR:PSE
13/11/2023,87.64,87.64,87.64,87.64,0,IDCOT20TR:PSE
10/11/2023,87.79,87.79,87.79,87.79,0,IDCOT20TR:PSE
09/11/2023,87.27,87.27,87.27,87.27,0,IDCOT20TR:PSE
08/11/2023,89.34,89.34,89.34,89.34,0,IDCOT20TR:PSE
07/11/2023,87.86,87.86,87.86,87.86,0,IDCOT20TR:PSE
06/11/2023,86.67,86.67,86.67,86.67,0,IDCOT20TR:PSE
03/11/2023,87.45,87.45,87.45,87.45,0,IDCOT20TR:PSE
02/11/2023,86.79,86.79,86.79,86.79,0,IDCOT20TR:PSE
01/11/2023,84.9,84.9,84.9,84.9,0,IDCOT20TR:PSE
31/10/2023,83.15,83.15,83.15,83.15,0,IDCOT20TR:PSE
30/10/2023,83.54,83.54,83.54,83.54,0,IDCOT20TR:PSE
27/10/2023,83.89,83.89,83.89,83.89,0,IDCOT20TR:PSE
26/10/2023,84.18,84.18,84.18,84.18,0,IDCOT20TR:PSE
25/10/2023,82.97,82.97,82.97,82.97,0,IDCOT20TR:PSE
24/10/2023,84.81,84.81,84.81,84.81,0,IDCOT20TR:PSE
23/10/2023,83.81,83.81,83.81,83.81,0,IDCOT20TR:PSE
20/10/2023,82.73,82.73,82.73,82.73,0,IDCOT20TR:PSE
19/10/2023,82.31,82.31,82.31,82.31,0,IDCOT20TR:PSE
18/10/2023,83.97,83.98,83.97,83.98,0,IDCOT20TR:PSE
17/10/2023,84.79,84.79,84.79,84.79,0,IDCOT20TR:PSE
16/10/2023,85.75,85.75,85.75,85.75,0,IDCOT20TR:PSE
13/10/2023,87.06,87.06,87.06,87.06,0,IDCOT20TR:PSE
12/10/2023,85.6,85.6,85.57,85.57,0,IDCOT20TR:PSE
11/10/2023,87.91,87.93,87.91,87.93,0,IDCOT20TR:PSE
10/10/2023,86.18,86.18,86.16,86.16,0,IDCOT20TR:PSE
09/10/2023,86.02,86.09,84.34,84.34,0,IDCOT20TR:PSE
06/10/2023,84.3,84.31,84.3,84.31,0,IDCOT20TR:PSE
05/10/2023,85.36,85.36,85.33,85.33,0,IDCOT20TR:PSE
04/10/2023,85.74,85.8,85.74,85.8,0,IDCOT20TR:PSE
03/10/2023,84.61,84.61,84.6,84.6,0,IDCOT20TR:PSE
02/10/2023,86.49,86.5,86.49,86.5,0,IDCOT20TR:PSE
29/09/2023,87.93,87.93,87.89,87.89,0,IDCOT20TR:PSE
28/09/2023,87.85,87.86,87.85,87.86,0,IDCOT20TR:PSE
27/09/2023,87.61,87.64,87.61,87.64,0,IDCOT20TR:PSE
26/09/2023,88.1,88.1,88.1,88.1,0,IDCOT20TR:PSE
25/09/2023,88.44,88.44,88.42,88.42,0,IDCOT20TR:PSE
22/09/2023,90.62,90.63,90.62,90.63,0,IDCOT20TR:PSE
21/09/2023,89.9,89.9,89.9,89.9,0,IDCOT20TR:PSE
20/09/2023,92.27,92.27,92.27,92.27,0,IDCOT20TR:PSE
19/09/2023,92.03,92.05,92.03,92.05,0,IDCOT20TR:PSE
18/09/2023,92.63,92.66,92.63,92.66,0,IDCOT20TR:PSE
15/09/2023,92.19,92.19,92.18,92.18,0,IDCOT20TR:PSE
14/09/2023,92.68,92.69,92.68,92.69,0,IDCOT20TR:PSE
13/09/2023,93.39,93.39,93.38,93.38,0,IDCOT20TR:PSE
12/09/2023,93.38,93.38,93.37,93.37,0,IDCOT20TR:PSE
11/09/2023,92.86,92.86,92.86,92.86,0,IDCOT20TR:PSE
08/09/2023,93.51,93.52,93.51,93.52,0,IDCOT20TR:PSE
07/09/2023,93.16,93.16,93.13,93.13,0,IDCOT20TR:PSE
06/09/2023,92.95,92.95,92.94,92.94,0,IDCOT20TR:PSE
05/09/2023,92.73,92.74,92.73,92.74,0,IDCOT20TR:PSE
01/09/2023,94.01,94.01,94,94.01,0,IDCOT20TR:PSE
31/08/2023,95.48,95.48,95.48,95.48,0,IDCOT20TR:PSE
30/08/2023,95.09,95.1,95.09,95.1,0,IDCOT20TR:PSE
29/08/2023,95.13,95.15,95.13,95.15,0,IDCOT20TR:PSE
28/08/2023,94.16,94.18,94.16,94.18,0,IDCOT20TR:PSE
25/08/2023,94.06,94.06,94.05,94.05,0,IDCOT20TR:PSE
24/08/2023,93.78,93.78,93.77,93.77,0,IDCOT20TR:PSE
23/08/2023,94.35,94.35,94.35,94.35,0,IDCOT20TR:PSE
22/08/2023,92.09,92.1,92.09,92.1,0,IDCOT20TR:PSE
21/08/2023,91.41,91.43,91.41,91.43,0,IDCOT20TR:PSE
18/08/2023,92.66,92.66,92.64,92.64,0,IDCOT20TR:PSE
17/08/2023,92.3,92.32,92.3,92.32,0,IDCOT20TR:PSE
16/08/2023,92.77,92.77,92.75,92.75,0,IDCOT20TR:PSE
15/08/2023,93.44,93.45,93.44,93.45,0,IDCOT20TR:PSE
14/08/2023,94.04,94.04,94.04,94.04,0,IDCOT20TR:PSE
11/08/2023,94.18,94.19,94.18,94.19,0,IDCOT20TR:PSE
10/08/2023,94.47,94.47,94.46,94.46,0,IDCOT20TR:PSE
09/08/2023,95.99,96.01,95.99,96.01,0,IDCOT20TR:PSE
08/08/2023,95.51,95.51,95.51,95.51,0,IDCOT20TR:PSE
07/08/2023,94.43,94.44,94.43,94.44,0,IDCOT20TR:PSE
04/08/2023,95.33,95.33,95.33,95.33,0,IDCOT20TR:PSE
03/08/2023,93.72,93.72,93.72,93.72,0,IDCOT20TR:PSE
02/08/2023,95.92,95.94,95.92,95.94,0,IDCOT20TR:PSE
01/08/2023,96.96,96.96,96.96,96.96,0,IDCOT20TR:PSE
31/07/2023,98.57,98.57,98.56,98.56,0,IDCOT20TR:PSE
28/07/2023,98.29,98.3,98.29,98.3,0,IDCOT20TR:PSE
27/07/2023,97.81,97.82,97.81,97.82,0,IDCOT20TR:PSE
26/07/2023,99.75,99.75,99.73,99.73,0,IDCOT20TR:PSE
25/07/2023,99.65,99.65,99.65,99.65,0,IDCOT20TR:PSE
24/07/2023,99.83,99.84,99.83,99.84,0,IDCOT20TR:PSE
21/07/2023,100.19,100.19,100.19,100.19,0,IDCOT20TR:PSE
20/07/2023,100.12,100.12,100.11,100.11,0,IDCOT20TR:PSE
19/07/2023,101.41,101.42,101.41,101.42,0,IDCOT20TR:PSE
18/07/2023,100.26,100.27,100.26,100.27,0,IDCOT20TR:PSE
17/07/2023,99.81,99.81,99.81,99.81,0,IDCOT20TR:PSE
14/07/2023,99.78,99.78,99.78,99.78,0,IDCOT20TR:PSE
13/07/2023,100.23,100.24,100.23,100.24,0,IDCOT20TR:PSE
12/07/2023,99.28,99.29,99.28,99.29,0,IDCOT20TR:PSE
11/07/2023,98.14,98.14,98.14,98.14,0,IDCOT20TR:PSE
10/07/2023,97.69,97.69,97.68,97.68,0,IDCOT20TR:PSE
07/07/2023,97.54,97.55,97.54,97.55,0,IDCOT20TR:PSE
06/07/2023,98.17,98.18,98.17,98.18,0,IDCOT20TR:PSE
05/07/2023,99.57,99.57,99.57,99.57,0,IDCOT20TR:PSE
03/07/2023,100.69,100.69,100.54,100.54,0,IDCOT20TR:PSE
30/06/2023,101.07,101.07,101.02,101.02,0,IDCOT20TR:PSE
29/06/2023,99.92,99.93,99.92,99.93,0,IDCOT20TR:PSE
28/06/2023,101.75,101.78,101.75,101.78,0,IDCOT20TR:PSE
27/06/2023,101.29,101.29,101.29,101.29,0,IDCOT20TR:PSE
26/06/2023,101.59,101.6,101.59,101.6,0,IDCOT20TR:PSE
23/06/2023,101.42,101.42,101.42,101.42,0,IDCOT20TR:PSE
22/06/2023,100.49,100.49,100.47,100.47,0,IDCOT20TR:PSE
21/06/2023,101.74,101.76,101.74,101.76,0,IDCOT20TR:PSE
20/06/2023,101.48,101.48,101.48,101.48,0,IDCOT20TR:PSE
16/06/2023,100.78,100.8,100.78,100.8,0,IDCOT20TR:PSE
15/06/2023,101.08,101.08,101.08,101.08,0,IDCOT20TR:PSE
14/06/2023,100.18,100.18,100.18,100.18,0,IDCOT20TR:PSE
13/06/2023,99.41,99.42,99.41,99.42,0,IDCOT20TR:PSE
12/06/2023,100.39,100.39,100.37,100.37,0,IDCOT20TR:PSE
09/06/2023,100.13,100.13,100.12,100.12,0,IDCOT20TR:PSE
08/06/2023,100.18,100.18,100.17,100.17,0,IDCOT20TR:PSE
07/06/2023,99.1,99.1,99.1,99.1,0,IDCOT20TR:PSE
06/06/2023,100.56,100.56,100.55,100.55,0,IDCOT20TR:PSE
05/06/2023,100,100,99.99,100,0,IDCOT20TR:PSE
02/06/2023,100.14,100.15,100.14,100.15,0,IDCOT20TR:PSE
01/06/2023,101.17,101.17,101.16,101.16,0,IDCOT20TR:PSE
31/05/2023,100.84,100.85,100.84,100.85,0,IDCOT20TR:PSE
30/05/2023,99.93,99.94,99.93,99.94,0,IDCOT20TR:PSE
26/05/2023,98.63,98.63,98.41,98.41,0,IDCOT20TR:PSE
25/05/2023,98.21,98.21,98.2,98.2,0,IDCOT20TR:PSE
24/05/2023,98.5,98.5,98.47,98.47,0,IDCOT20TR:PSE
23/05/2023,98.9,98.9,98.89,98.89,0,IDCOT20TR:PSE
22/05/2023,98.67,98.68,98.67,98.68,0,IDCOT20TR:PSE
19/05/2023,98.99,98.99,98.99,98.99,0,IDCOT20TR:PSE
18/05/2023,99.69,99.69,99.68,99.68,0,IDCOT20TR:PSE
17/05/2023,100.48,100.48,100.47,100.47,0,IDCOT20TR:PSE
16/05/2023,100.72,100.72,100.71,100.71,0,IDCOT20TR:PSE
15/05/2023,101.12,101.12,101.09,101.09,0,IDCOT20TR:PSE
12/05/2023,102.14,102.14,102.13,102.13,0,IDCOT20TR:PSE
11/05/2023,102.95,102.95,102.94,102.94,0,IDCOT20TR:PSE
10/05/2023,101.88,101.91,101.88,101.91,0,IDCOT20TR:PSE
09/05/2023,100.94,100.94,100.92,100.92,0,IDCOT20TR:PSE
08/05/2023,101.32,101.32,101.32,101.32,0,IDCOT20TR:PSE
05/05/2023,102.67,102.67,102.67,102.67,0,IDCOT20TR:PSE
04/05/2023,103.16,103.16,103.1,103.1,0,IDCOT20TR:PSE
03/05/2023,104.07,104.08,104.07,104.08,0,IDCOT20TR:PSE
02/05/2023,103.42,103.42,103.41,103.41,0,IDCOT20TR:PSE
01/05/2023,101.03,101.05,101.03,101.05,0,IDCOT20TR:PSE
28/04/2023,103.95,103.95,103.92,103.92,0,IDCOT20TR:PSE
27/04/2023,102.36,102.36,102.36,102.36,0,IDCOT20TR:PSE
26/04/2023,103.38,103.4,103.38,103.4,0,IDCOT20TR:PSE
25/04/2023,104.47,104.47,104.45,104.45,0,IDCOT20TR:PSE
24/04/2023,102.93,102.93,102.92,102.92,0,IDCOT20TR:PSE
21/04/2023,101.95,101.95,101.95,101.95,0,IDCOT20TR:PSE
20/04/2023,102.49,102.49,102.46,102.46,0,IDCOT20TR:PSE
19/04/2023,101.65,101.65,101.64,101.64,0,IDCOT20TR:PSE
18/04/2023,101.72,101.75,101.72,101.75,0,IDCOT20TR:PSE
17/04/2023,101.37,101.37,101.36,101.36,0,IDCOT20TR:PSE
14/04/2023,102.53,102.53,102.51,102.51,0,IDCOT20TR:PSE
13/04/2023,103.54,103.54,103.54,103.54,0,IDCOT20TR:PSE
12/04/2023,104.37,104.38,104.37,104.38,0,IDCOT20TR:PSE
11/04/2023,104.48,104.5,104.48,104.5,0,IDCOT20TR:PSE
10/04/2023,104.31,104.32,104.31,104.32,0,IDCOT20TR:PSE
06/04/2023,105.93,105.93,105.93,105.93,0,IDCOT20TR:PSE
05/04/2023,105.64,105.65,105.64,105.65,0,IDCOT20TR:PSE
04/04/2023,104.72,104.72,104.7,104.7,0,IDCOT20TR:PSE
03/04/2023,104.07,104.07,104.07,104.07,0,IDCOT20TR:PSE
31/03/2023,103.5,103.5,103.49,103.49,0,IDCOT20TR:PSE
30/03/2023,102.03,102.03,102.02,102.02,0,IDCOT20TR:PSE
29/03/2023,101.55,101.55,101.55,101.55,0,IDCOT20TR:PSE
28/03/2023,101.78,101.78,101.78,101.78,0,IDCOT20TR:PSE
27/03/2023,101.66,101.67,101.66,101.67,0,IDCOT20TR:PSE
24/03/2023,103.92,103.93,103.92,103.93,0,IDCOT20TR:PSE
23/03/2023,103.57,103.59,103.57,103.59,0,IDCOT20TR:PSE
22/03/2023,103.53,103.54,103.53,103.54,0,IDCOT20TR:PSE
21/03/2023,102.19,102.19,102.19,102.19,0,IDCOT20TR:PSE
20/03/2023,103.18,103.18,103.16,103.16,0,IDCOT20TR:PSE
17/03/2023,104,104.05,104,104.05,0,IDCOT20TR:PSE
16/03/2023,102.53,102.53,102.5,102.5,0,IDCOT20TR:PSE
15/03/2023,103.4,103.4,103.35,103.35,0,IDCOT20TR:PSE
14/03/2023,101.37,101.37,101.37,101.37,0,IDCOT20TR:PSE
13/03/2023,103.17,103.18,103.17,103.18,0,IDCOT20TR:PSE
10/03/2023,102.79,102.82,102.79,102.82,0,IDCOT20TR:PSE
09/03/2023,99.4,99.41,99.4,99.41,0,IDCOT20TR:PSE
08/03/2023,99.16,99.17,99.16,99.17,0,IDCOT20TR:PSE
07/03/2023,99.08,99.08,99.07,99.07,0,IDCOT20TR:PSE
06/03/2023,98.5,98.51,98.5,98.51,0,IDCOT20TR:PSE
03/03/2023,99.16,99.2,99.16,99.2,0,IDCOT20TR:PSE
02/03/2023,96.9,96.9,96.89,96.89,0,IDCOT20TR:PSE
01/03/2023,97.78,97.78,97.77,97.77,0,IDCOT20TR:PSE
28/02/2023,98.75,98.75,98.74,98.74,0,IDCOT20TR:PSE
27/02/2023,98.37,98.39,98.37,98.39,0,IDCOT20TR:PSE
24/02/2023,98.06,98.09,98.06,98.09,0,IDCOT20TR:PSE
23/02/2023,99.34,99.34,99.33,99.33,0,IDCOT20TR:PSE
22/02/2023,98.47,98.47,98.46,98.46,0,IDCOT20TR:PSE
21/02/2023,97.55,97.56,97.55,97.56,0,IDCOT20TR:PSE
17/02/2023,99.44,99.44,99.42,99.42,0,IDCOT20TR:PSE
16/02/2023,98.7,98.71,98.7,98.71,0,IDCOT20TR:PSE
15/02/2023,100.14,100.16,100.14,100.16,0,IDCOT20TR:PSE
14/02/2023,101.06,101.06,101.06,101.06,0,IDCOT20TR:PSE
13/02/2023,101.28,101.28,101.28,101.28,0,IDCOT20TR:PSE
10/02/2023,100.41,100.42,100.41,100.42,0,IDCOT20TR:PSE
09/02/2023,101.61,101.61,101.61,101.61,0,IDCOT20TR:PSE
08/02/2023,102.61,102.61,102.58,102.58,0,IDCOT20TR:PSE
07/02/2023,102.15,102.15,102.15,102.15,0,IDCOT20TR:PSE
06/02/2023,102.95,102.97,102.95,102.97,0,IDCOT20TR:PSE
03/02/2023,103.7,103.7,103.69,103.69,0,IDCOT20TR:PSE
02/02/2023,105.21,105.21,105.21,105.21,0,IDCOT20TR:PSE
01/02/2023,105.11,105.11,105.11,105.11,0,IDCOT20TR:PSE
31/01/2023,103.85,103.85,103.84,103.84,0,IDCOT20TR:PSE
30/01/2023,103.07,103.08,103.07,103.08,0,IDCOT20TR:PSE
27/01/2023,103.47,103.48,103.47,103.48,0,IDCOT20TR:PSE
26/01/2023,103.64,103.65,103.64,103.65,0,IDCOT20TR:PSE
25/01/2023,104.14,104.14,104.14,104.14,0,IDCOT20TR:PSE
24/01/2023,103.9,103.9,103.89,103.89,0,IDCOT20TR:PSE
23/01/2023,102.43,102.43,102.42,102.42,0,IDCOT20TR:PSE
20/01/2023,102.91,102.91,102.9,102.9,0,IDCOT20TR:PSE
19/01/2023,104.59,104.6,104.59,104.6,0,IDCOT20TR:PSE
18/01/2023,105.24,105.24,105.22,105.22,0,IDCOT20TR:PSE
17/01/2023,102.88,102.89,102.88,102.89,0,IDCOT20TR:PSE
13/01/2023,103.43,103.45,103.43,103.45,0,IDCOT20TR:PSE
12/01/2023,104.37,104.38,104.37,104.38,0,IDCOT20TR:PSE
11/01/2023,102.38,102.4,102.38,102.4,0,IDCOT20TR:PSE
10/01/2023,100.8,100.8,100.79,100.79,0,IDCOT20TR:PSE
09/01/2023,102.41,102.43,102.41,102.43,0,IDCOT20TR:PSE
06/01/2023,101.89,101.89,101.88,101.88,0,IDCOT20TR:PSE
05/01/2023,100.03,100.03,100.03,100.03,0,IDCOT20TR:PSE
04/01/2023,99.64,99.64,99.64,99.64,0,IDCOT20TR:PSE
03/01/2023,98.29,98.3,98.29,98.3,0,IDCOT20TR:PSE
29/12/2023,106.41,106.41,106.41,106.41,0,IDCOT7TR:PSE
28/12/2023,106.7,106.7,106.7,106.7,0,IDCOT7TR:PSE
27/12/2023,107.14,107.14,107.14,107.14,0,IDCOT7TR:PSE
26/12/2023,106.29,106.29,106.29,106.29,0,IDCOT7TR:PSE
22/12/2023,106.22,106.22,106.22,106.22,0,IDCOT7TR:PSE
21/12/2023,106.3,106.3,106.3,106.3,0,IDCOT7TR:PSE
20/12/2023,106.5,106.5,106.5,106.5,0,IDCOT7TR:PSE
19/12/2023,105.97,105.97,105.97,105.97,0,IDCOT7TR:PSE
18/12/2023,105.76,105.76,105.76,105.76,0,IDCOT7TR:PSE
15/12/2023,105.98,105.98,105.98,105.98,0,IDCOT7TR:PSE
14/12/2023,106.05,106.05,106.05,106.05,0,IDCOT7TR:PSE
13/12/2023,105.21,105.21,105.21,105.21,0,IDCOT7TR:PSE
12/12/2023,103.7,103.7,103.7,103.7,0,IDCOT7TR:PSE
11/12/2023,103.45,103.45,103.45,103.45,0,IDCOT7TR:PSE
08/12/2023,103.43,103.43,103.43,103.43,0,IDCOT7TR:PSE
07/12/2023,104.08,104.08,104.08,104.08,0,IDCOT7TR:PSE
06/12/2023,104.26,104.26,104.26,104.26,0,IDCOT7TR:PSE
05/12/2023,103.84,103.84,103.84,103.84,0,IDCOT7TR:PSE
04/12/2023,103.09,103.1,103.09,103.1,0,IDCOT7TR:PSE
01/12/2023,103.46,103.46,103.46,103.46,0,IDCOT7TR:PSE
30/11/2023,102.46,102.46,102.46,102.46,0,IDCOT7TR:PSE
29/11/2023,103.06,103.06,103.06,103.06,0,IDCOT7TR:PSE
28/11/2023,102.5,102.5,102.5,102.5,0,IDCOT7TR:PSE
27/11/2023,102.06,102.06,102.06,102.06,0,IDCOT7TR:PSE
24/11/2023,101.29,101.29,101.29,101.29,0,IDCOT7TR:PSE
22/11/2023,101.79,101.79,101.79,101.79,0,IDCOT7TR:PSE
21/11/2023,101.84,101.84,101.84,101.84,0,IDCOT7TR:PSE
20/11/2023,101.74,101.74,101.74,101.74,0,IDCOT7TR:PSE
17/11/2023,101.56,101.56,101.56,101.56,0,IDCOT7TR:PSE
16/11/2023,101.49,101.49,101.48,101.48,0,IDCOT7TR:PSE
15/11/2023,100.77,100.77,100.77,100.77,0,IDCOT7TR:PSE
14/11/2023,101.52,101.52,101.52,101.52,0,IDCOT7TR:PSE
13/11/2023,100.06,100.06,100.06,100.06,0,IDCOT7TR:PSE
10/11/2023,100.1,100.1,100.1,100.1,0,IDCOT7TR:PSE
09/11/2023,99.98,99.98,99.98,99.98,0,IDCOT7TR:PSE
08/11/2023,100.99,100.99,100.99,100.99,0,IDCOT7TR:PSE
07/11/2023,100.57,100.57,100.57,100.57,0,IDCOT7TR:PSE
06/11/2023,100.02,100.02,100.02,100.02,0,IDCOT7TR:PSE
03/11/2023,100.59,100.59,100.59,100.59,0,IDCOT7TR:PSE
02/11/2023,99.79,99.79,99.79,99.79,0,IDCOT7TR:PSE
01/11/2023,99.18,99.18,99.18,99.18,0,IDCOT7TR:PSE
31/10/2023,98.07,98.07,98.07,98.07,0,IDCOT7TR:PSE
30/10/2023,98.27,98.27,98.27,98.27,0,IDCOT7TR:PSE
27/10/2023,98.58,98.58,98.58,98.58,0,IDCOT7TR:PSE
26/10/2023,98.43,98.43,98.43,98.43,0,IDCOT7TR:PSE
25/10/2023,97.7,97.71,97.7,97.71,0,IDCOT7TR:PSE
24/10/2023,98.56,98.56,98.56,98.56,0,IDCOT7TR:PSE
23/10/2023,98.37,98.37,98.37,98.37,0,IDCOT7TR:PSE
20/10/2023,97.9,97.9,97.9,97.9,0,IDCOT7TR:PSE
19/10/2023,97.32,97.32,97.32,97.32,0,IDCOT7TR:PSE
18/10/2023,97.84,97.84,97.84,97.84,0,IDCOT7TR:PSE
17/10/2023,98.31,98.31,98.31,98.31,0,IDCOT7TR:PSE
16/10/2023,99.27,99.27,99.27,99.27,0,IDCOT7TR:PSE
13/10/2023,99.85,99.86,99.85,99.86,0,IDCOT7TR:PSE
12/10/2023,99.24,99.24,99.23,99.23,0,IDCOT7TR:PSE
11/10/2023,100.2,100.2,100.2,100.2,0,IDCOT7TR:PSE
10/10/2023,99.66,99.66,99.64,99.64,0,IDCOT7TR:PSE
09/10/2023,99.74,99.82,98.59,98.59,0,IDCOT7TR:PSE
06/10/2023,98.56,98.57,98.56,98.57,0,IDCOT7TR:PSE
05/10/2023,99.14,99.14,99.14,99.14,0,IDCOT7TR:PSE
04/10/2023,98.99,98.99,98.99,98.99,0,IDCOT7TR:PSE
03/10/2023,98.37,98.37,98.36,98.36,0,IDCOT7TR:PSE
02/10/2023,99.18,99.19,99.18,99.19,0,IDCOT7TR:PSE
29/09/2023,100,100,99.99,99.99,0,IDCOT7TR:PSE
28/09/2023,99.94,99.94,99.94,99.94,0,IDCOT7TR:PSE
27/09/2023,99.68,99.69,99.68,99.69,0,IDCOT7TR:PSE
26/09/2023,100.14,100.14,100.14,100.14,0,IDCOT7TR:PSE
25/09/2023,100.19,100.19,100.19,100.19,0,IDCOT7TR:PSE
22/09/2023,100.93,100.94,100.93,100.94,0,IDCOT7TR:PSE
21/09/2023,100.51,100.51,100.51,100.51,0,IDCOT7TR:PSE
20/09/2023,101.29,101.31,101.29,101.31,0,IDCOT7TR:PSE
19/09/2023,101.35,101.36,101.35,101.36,0,IDCOT7TR:PSE
18/09/2023,101.74,101.74,101.74,101.74,0,IDCOT7TR:PSE
15/09/2023,101.62,101.62,101.61,101.61,0,IDCOT7TR:PSE
14/09/2023,101.9,101.92,101.9,101.92,0,IDCOT7TR:PSE
13/09/2023,102.19,102.19,102.18,102.18,0,IDCOT7TR:PSE
12/09/2023,102.05,102.05,102.05,102.05,0,IDCOT7TR:PSE
11/09/2023,101.91,101.91,101.91,101.91,0,IDCOT7TR:PSE
08/09/2023,102.07,102.07,102.07,102.07,0,IDCOT7TR:PSE
07/09/2023,102.06,102.06,102.05,102.05,0,IDCOT7TR:PSE
06/09/2023,101.72,101.72,101.72,101.72,0,IDCOT7TR:PSE
05/09/2023,102.01,102.01,102.01,102.01,0,IDCOT7TR:PSE
01/09/2023,102.59,102.59,102.57,102.58,0,IDCOT7TR:PSE
31/08/2023,103.2,103.21,103.2,103.21,0,IDCOT7TR:PSE
30/08/2023,103.04,103.04,103.04,103.04,0,IDCOT7TR:PSE
29/08/2023,103.04,103.04,103.04,103.04,0,IDCOT7TR:PSE
28/08/2023,102.3,102.3,102.3,102.3,0,IDCOT7TR:PSE
25/08/2023,102.03,102.03,102.02,102.02,0,IDCOT7TR:PSE
24/08/2023,102.03,102.04,102.03,102.04,0,IDCOT7TR:PSE
23/08/2023,102.41,102.42,102.41,102.42,0,IDCOT7TR:PSE
22/08/2023,101.33,101.33,101.33,101.33,0,IDCOT7TR:PSE
21/08/2023,101.29,101.29,101.29,101.29,0,IDCOT7TR:PSE
18/08/2023,101.93,101.93,101.92,101.92,0,IDCOT7TR:PSE
17/08/2023,101.61,101.61,101.61,101.61,0,IDCOT7TR:PSE
16/08/2023,101.74,101.74,101.73,101.73,0,IDCOT7TR:PSE
15/08/2023,102.12,102.12,102.12,102.12,0,IDCOT7TR:PSE
14/08/2023,102.32,102.32,102.31,102.31,0,IDCOT7TR:PSE
11/08/2023,102.46,102.46,102.46,102.46,0,IDCOT7TR:PSE
