Date,Open,High,Low,Close,Volume,ticker
12/06/2023,"12,746.42","12,746.42","12,746.42","12,746.42",0,FTXIN0H:FSI
09/06/2023,"12,772.68","12,772.68","12,772.68","12,772.68",0,FTXIN0H:FSI
08/06/2023,"12,679.98","12,679.98","12,679.98","12,679.98",0,FTXIN0H:FSI
07/06/2023,"12,660.76","12,660.76","12,660.76","12,660.76",0,FTXIN0H:FSI
06/06/2023,"12,485.96","12,485.96","12,485.96","12,485.96",0,FTXIN0H:FSI
05/06/2023,"12,455.49","12,455.49","12,455.49","12,455.49",0,FTXIN0H:FSI
02/06/2023,"12,411.15","12,411.15","12,411.15","12,411.15",0,FTXIN0H:FSI
01/06/2023,"11,849.12","11,849.12","11,849.12","11,849.12",0,FTXIN0H:FSI
31/05/2023,"11,830.82","11,830.82","11,830.82","11,830.82",0,FTXIN0H:FSI
30/05/2023,"12,105.24","12,105.24","12,105.24","12,105.24",0,FTXIN0H:FSI
29/05/2023,"12,050.53","12,050.53","12,050.53","12,050.53",0,FTXIN0H:FSI
25/05/2023,"12,195.65","12,195.65","12,195.65","12,195.65",0,FTXIN0H:FSI
24/05/2023,"12,488.25","12,488.25","12,488.25","12,488.25",0,FTXIN0H:FSI
23/05/2023,"12,732.42","12,732.42","12,732.42","12,732.42",0,FTXIN0H:FSI
22/05/2023,"12,904.78","12,904.78","12,904.78","12,904.78",0,FTXIN0H:FSI
19/05/2023,"12,702.83","12,702.83","12,702.83","12,702.83",0,FTXIN0H:FSI
18/05/2023,"12,989.93","12,989.93","12,989.93","12,989.93",0,FTXIN0H:FSI
17/05/2023,"12,842.37","12,842.37","12,842.37","12,842.37",0,FTXIN0H:FSI
16/05/2023,"13,118.24","13,118.24","13,118.24","13,118.24",0,FTXIN0H:FSI
15/05/2023,"13,069.95","13,069.95","13,069.95","13,069.95",0,FTXIN0H:FSI
12/05/2023,"12,842.21","12,842.21","12,842.21","12,842.21",0,FTXIN0H:FSI
11/05/2023,"12,875.54","12,875.54","12,875.54","12,875.54",0,FTXIN0H:FSI
10/05/2023,"12,832.59","12,832.59","12,832.59","12,832.59",0,FTXIN0H:FSI
09/05/2023,"12,937.00","12,937.00","12,937.00","12,937.00",0,FTXIN0H:FSI
05/05/2023,"13,066.50","13,066.50","13,066.50","13,066.50",0,FTXIN0H:FSI
04/05/2023,"12,905.45","12,905.45","12,905.45","12,905.45",0,FTXIN0H:FSI
03/05/2023,"12,662.75","12,662.75","12,662.75","12,662.75",0,FTXIN0H:FSI
02/05/2023,"12,818.43","12,818.43","12,818.43","12,818.43",0,FTXIN0H:FSI
28/04/2023,"12,831.24","12,831.24","12,831.24","12,831.24",0,FTXIN0H:FSI
27/04/2023,"12,804.93","12,804.93","12,804.93","12,804.93",0,FTXIN0H:FSI
26/04/2023,"12,763.99","12,763.99","12,763.99","12,763.99",0,FTXIN0H:FSI
25/04/2023,"12,668.67","12,668.67","12,668.67","12,668.67",0,FTXIN0H:FSI
24/04/2023,"12,962.99","12,962.99","12,962.99","12,962.99",0,FTXIN0H:FSI
21/04/2023,"13,029.68","13,029.68","13,029.68","13,029.68",0,FTXIN0H:FSI
20/04/2023,"13,285.38","13,285.38","13,285.38","13,285.38",0,FTXIN0H:FSI
19/04/2023,"13,267.10","13,267.10","13,267.10","13,267.10",0,FTXIN0H:FSI
18/04/2023,"13,469.56","13,469.56","13,469.56","13,469.56",0,FTXIN0H:FSI
17/04/2023,"13,546.69","13,546.69","13,546.69","13,546.69",0,FTXIN0H:FSI
14/04/2023,"13,299.80","13,299.80","13,299.80","13,299.80",0,FTXIN0H:FSI
13/04/2023,"13,249.76","13,249.76","13,249.76","13,249.76",0,FTXIN0H:FSI
12/04/2023,"13,215.46","13,215.46","13,215.46","13,215.46",0,FTXIN0H:FSI
11/04/2023,"13,392.77","13,392.77","13,392.77","13,392.77",0,FTXIN0H:FSI
06/04/2023,"13,287.35","13,287.35","13,287.35","13,287.35",0,FTXIN0H:FSI
04/04/2023,"13,275.30","13,275.30","13,275.30","13,275.30",0,FTXIN0H:FSI
03/04/2023,"13,431.75","13,431.75","13,431.75","13,431.75",0,FTXIN0H:FSI
31/03/2023,"13,520.59","13,520.59","13,520.59","13,520.59",0,FTXIN0H:FSI
30/03/2023,"13,443.01","13,443.01","13,443.01","13,443.01",0,FTXIN0H:FSI
29/03/2023,"13,377.33","13,377.33","13,377.33","13,377.33",0,FTXIN0H:FSI
28/03/2023,"13,066.92","13,066.92","13,066.92","13,066.92",0,FTXIN0H:FSI
27/03/2023,"12,884.88","12,884.88","12,884.88","12,884.88",0,FTXIN0H:FSI
24/03/2023,"13,203.55","13,203.55","13,203.55","13,203.55",0,FTXIN0H:FSI
23/03/2023,"13,281.92","13,281.92","13,281.92","13,281.92",0,FTXIN0H:FSI
22/03/2023,"12,845.68","12,845.68","12,845.68","12,845.68",0,FTXIN0H:FSI
21/03/2023,"12,696.38","12,696.38","12,696.38","12,696.38",0,FTXIN0H:FSI
20/03/2023,"12,517.92","12,517.92","12,517.92","12,517.92",0,FTXIN0H:FSI
17/03/2023,"12,762.55","12,762.55","12,762.55","12,762.55",0,FTXIN0H:FSI
16/03/2023,"12,510.59","12,510.59","12,510.59","12,510.59",0,FTXIN0H:FSI
15/03/2023,"12,709.41","12,709.41","12,709.41","12,709.41",0,FTXIN0H:FSI
14/03/2023,"12,450.91","12,450.91","12,450.91","12,450.91",0,FTXIN0H:FSI
13/03/2023,"12,739.48","12,739.48","12,739.48","12,739.48",0,FTXIN0H:FSI
10/03/2023,"12,461.11","12,461.11","12,461.11","12,461.11",0,FTXIN0H:FSI
09/03/2023,"12,834.90","12,834.90","12,834.90","12,834.90",0,FTXIN0H:FSI
08/03/2023,"13,017.18","13,017.18","13,017.18","13,017.18",0,FTXIN0H:FSI
07/03/2023,"13,379.68","13,379.68","13,379.68","13,379.68",0,FTXIN0H:FSI
06/03/2023,"13,433.63","13,433.63","13,433.63","13,433.63",0,FTXIN0H:FSI
03/03/2023,"13,484.92","13,484.92","13,484.92","13,484.92",0,FTXIN0H:FSI
02/03/2023,"13,311.26","13,311.26","13,311.26","13,311.26",0,FTXIN0H:FSI
01/03/2023,"13,441.83","13,441.83","13,441.83","13,441.83",0,FTXIN0H:FSI
28/02/2023,"12,764.53","12,764.53","12,764.53","12,764.53",0,FTXIN0H:FSI
27/02/2023,"12,921.63","12,921.63","12,921.63","12,921.63",0,FTXIN0H:FSI
24/02/2023,"12,979.00","12,979.00","12,979.00","12,979.00",0,FTXIN0H:FSI
23/02/2023,"13,368.10","13,368.10","13,368.10","13,368.10",0,FTXIN0H:FSI
22/02/2023,"13,299.40","13,299.40","13,299.40","13,299.40",0,FTXIN0H:FSI
21/02/2023,"13,460.55","13,460.55","13,460.55","13,460.55",0,FTXIN0H:FSI
20/02/2023,"13,780.41","13,780.41","13,780.41","13,780.41",0,FTXIN0H:FSI
17/02/2023,"13,607.86","13,607.86","13,607.86","13,607.86",0,FTXIN0H:FSI
16/02/2023,"13,805.98","13,805.98","13,805.98","13,805.98",0,FTXIN0H:FSI
15/02/2023,"13,698.83","13,698.83","13,698.83","13,698.83",0,FTXIN0H:FSI
14/02/2023,"13,861.23","13,861.23","13,861.23","13,861.23",0,FTXIN0H:FSI
13/02/2023,"13,960.40","13,960.40","13,960.40","13,960.40",0,FTXIN0H:FSI
10/02/2023,"13,908.58","13,908.58","13,908.58","13,908.58",0,FTXIN0H:FSI
09/02/2023,"14,300.93","14,300.93","14,300.93","14,300.93",0,FTXIN0H:FSI
08/02/2023,"14,093.65","14,093.65","14,093.65","14,093.65",0,FTXIN0H:FSI
07/02/2023,"14,181.77","14,181.77","14,181.77","14,181.77",0,FTXIN0H:FSI
06/02/2023,"13,996.50","13,996.50","13,996.50","13,996.50",0,FTXIN0H:FSI
03/02/2023,"14,402.49","14,402.49","14,402.49","14,402.49",0,FTXIN0H:FSI
02/02/2023,"14,660.66","14,660.66","14,660.66","14,660.66",0,FTXIN0H:FSI
01/02/2023,"14,741.73","14,741.73","14,741.73","14,741.73",0,FTXIN0H:FSI
31/01/2023,"14,449.07","14,449.07","14,449.07","14,449.07",0,FTXIN0H:FSI
30/01/2023,"14,572.05","14,572.05","14,572.05","14,572.05",0,FTXIN0H:FSI
27/01/2023,"15,167.57","15,167.57","15,167.57","15,167.57",0,FTXIN0H:FSI
26/01/2023,"15,038.49","15,038.49","15,038.49","15,038.49",0,FTXIN0H:FSI
20/01/2023,"14,637.66","14,637.66","14,637.66","14,637.66",0,FTXIN0H:FSI
19/01/2023,"14,278.35","14,278.35","14,278.35","14,278.35",0,FTXIN0H:FSI
18/01/2023,"14,354.69","14,354.69","14,354.69","14,354.69",0,FTXIN0H:FSI
17/01/2023,"14,301.58","14,301.58","14,301.58","14,301.58",0,FTXIN0H:FSI
16/01/2023,"14,407.83","14,407.83","14,407.83","14,407.83",0,FTXIN0H:FSI
13/01/2023,"14,460.34","14,460.34","14,460.34","14,460.34",0,FTXIN0H:FSI
12/01/2023,"14,255.17","14,255.17","14,255.17","14,255.17",0,FTXIN0H:FSI
11/01/2023,"14,281.01","14,281.01","14,281.01","14,281.01",0,FTXIN0H:FSI
10/01/2023,"14,150.21","14,150.21","14,150.21","14,150.21",0,FTXIN0H:FSI
09/01/2023,"14,199.01","14,199.01","14,199.01","14,199.01",0,FTXIN0H:FSI
06/01/2023,"13,866.44","13,866.44","13,866.44","13,866.44",0,FTXIN0H:FSI
05/01/2023,"13,914.83","13,914.83","13,914.83","13,914.83",0,FTXIN0H:FSI
04/01/2023,"13,715.07","13,715.07","13,715.07","13,715.07",0,FTXIN0H:FSI
03/01/2023,"13,199.67","13,199.67","13,199.67","13,199.67",0,FTXIN0H:FSI
29/12/2023,"1,009.68","1,009.68","1,009.68","1,009.68",0,TFTACDEURSU:FSI
28/12/2023,"1,012.95","1,012.95","1,012.95","1,012.95",0,TFTACDEURSU:FSI
27/12/2023,"1,013.95","1,013.95","1,013.95","1,013.95",0,TFTACDEURSU:FSI
26/12/2023,"1,003.67","1,003.67","1,003.67","1,003.67",0,TFTACDEURSU:FSI
25/12/2023,"1,003.20","1,003.20","1,003.20","1,003.20",0,TFTACDEURSU:FSI
22/12/2023,"1,003.20","1,003.20","1,003.20","1,003.20",0,TFTACDEURSU:FSI
21/12/2023,999.41,999.41,999.41,999.41,0,TFTACDEURSU:FSI
20/12/2023,999.9,999.9,999.9,999.9,0,TFTACDEURSU:FSI
19/12/2023,998.95,998.95,998.95,998.95,0,TFTACDEURSU:FSI
18/12/2023,988.56,988.56,988.56,988.56,0,TFTACDEURSU:FSI
15/12/2023,991.29,991.29,991.29,991.29,0,TFTACDEURSU:FSI
14/12/2023,998.04,998.04,998.04,998.04,0,TFTACDEURSU:FSI
13/12/2023,970.14,970.14,970.14,970.14,0,TFTACDEURSU:FSI
12/12/2023,969.61,969.61,969.61,969.61,0,TFTACDEURSU:FSI
11/12/2023,968.58,968.58,968.58,968.58,0,TFTACDEURSU:FSI
08/12/2023,967.89,967.89,967.89,967.89,0,TFTACDEURSU:FSI
07/12/2023,962.19,962.19,962.19,962.19,0,TFTACDEURSU:FSI
06/12/2023,965.21,965.21,965.21,965.21,0,TFTACDEURSU:FSI
05/12/2023,961.54,961.54,961.54,961.54,0,TFTACDEURSU:FSI
04/12/2023,958.37,958.37,958.37,958.37,0,TFTACDEURSU:FSI
01/12/2023,961.14,961.14,961.14,961.14,0,TFTACDEURSU:FSI
30/11/2023,958.23,958.23,958.23,958.23,0,TFTACDEURSU:FSI
29/11/2023,959.03,959.03,959.03,959.03,0,TFTACDEURSU:FSI
28/11/2023,955.01,955.01,955.01,955.01,0,TFTACDEURSU:FSI
27/11/2023,953.47,953.47,953.47,953.47,0,TFTACDEURSU:FSI
24/11/2023,957.19,957.19,957.19,957.19,0,TFTACDEURSU:FSI
23/11/2023,951.37,951.37,951.37,951.37,0,TFTACDEURSU:FSI
22/11/2023,944.83,944.83,944.83,944.83,0,TFTACDEURSU:FSI
21/11/2023,947.61,947.61,947.61,947.61,0,TFTACDEURSU:FSI
20/11/2023,949.45,949.45,949.45,949.45,0,TFTACDEURSU:FSI
17/11/2023,943.47,943.47,943.47,943.47,0,TFTACDEURSU:FSI
16/11/2023,933.19,933.19,933.19,933.19,0,TFTACDEURSU:FSI
15/11/2023,938.84,938.84,938.84,938.84,0,TFTACDEURSU:FSI
14/11/2023,932.47,932.47,932.47,932.47,0,TFTACDEURSU:FSI
13/11/2023,906.56,906.56,906.56,906.56,0,TFTACDEURSU:FSI
10/11/2023,898.26,898.26,898.26,898.26,0,TFTACDEURSU:FSI
09/11/2023,911.17,911.17,911.17,911.17,0,TFTACDEURSU:FSI
08/11/2023,902.13,902.13,902.13,902.13,0,TFTACDEURSU:FSI
07/11/2023,897.97,897.97,897.97,897.97,0,TFTACDEURSU:FSI
06/11/2023,904.49,904.49,904.49,904.49,0,TFTACDEURSU:FSI
03/11/2023,905.43,905.43,905.43,905.43,0,TFTACDEURSU:FSI
02/11/2023,893.54,893.54,893.54,893.54,0,TFTACDEURSU:FSI
01/11/2023,872.56,872.56,872.56,872.56,0,TFTACDEURSU:FSI
31/10/2023,869.53,869.53,869.53,869.53,0,TFTACDEURSU:FSI
30/10/2023,868.19,868.19,868.19,868.19,0,TFTACDEURSU:FSI
27/10/2023,861.79,861.79,861.79,861.79,0,TFTACDEURSU:FSI
26/10/2023,865.63,865.63,865.63,865.63,0,TFTACDEURSU:FSI
25/10/2023,872.98,872.98,872.98,872.98,0,TFTACDEURSU:FSI
24/10/2023,874.17,874.17,874.17,874.17,0,TFTACDEURSU:FSI
23/10/2023,872.82,872.82,872.82,872.82,0,TFTACDEURSU:FSI
20/10/2023,870.75,870.75,870.75,870.75,0,TFTACDEURSU:FSI
19/10/2023,881.03,881.03,881.03,881.03,0,TFTACDEURSU:FSI
18/10/2023,889.06,889.06,889.06,889.06,0,TFTACDEURSU:FSI
17/10/2023,901.96,901.96,901.96,901.96,0,TFTACDEURSU:FSI
16/10/2023,900.46,900.46,900.46,900.46,0,TFTACDEURSU:FSI
13/10/2023,894.53,894.53,894.53,894.53,0,TFTACDEURSU:FSI
12/10/2023,908.05,908.05,908.05,908.05,0,TFTACDEURSU:FSI
11/10/2023,912.96,912.96,912.96,912.96,0,TFTACDEURSU:FSI
10/10/2023,909.33,909.33,909.33,909.33,0,TFTACDEURSU:FSI
09/10/2023,887.46,887.46,887.46,887.46,0,TFTACDEURSU:FSI
06/10/2023,888.97,888.97,888.97,888.97,0,TFTACDEURSU:FSI
05/10/2023,881.25,881.25,881.25,881.25,0,TFTACDEURSU:FSI
04/10/2023,875.42,875.42,875.42,875.42,0,TFTACDEURSU:FSI
03/10/2023,875.59,875.59,875.59,875.59,0,TFTACDEURSU:FSI
02/10/2023,887.56,887.56,887.56,887.56,0,TFTACDEURSU:FSI
29/09/2023,904.49,904.49,904.49,904.49,0,TFTACDEURSU:FSI
28/09/2023,890.72,898.55,890.72,898.55,0,TFTACDEURSU:FSI
27/09/2023,890.72,890.72,890.72,890.72,0,TFTACDEURSU:FSI
26/09/2023,898.31,898.31,898.31,898.31,0,TFTACDEURSU:FSI
25/09/2023,903.45,903.45,903.45,903.45,0,TFTACDEURSU:FSI
22/09/2023,916.13,916.13,916.13,916.13,0,TFTACDEURSU:FSI
21/09/2023,919.01,919.01,919.01,919.01,0,TFTACDEURSU:FSI
20/09/2023,936.23,936.23,936.23,936.23,0,TFTACDEURSU:FSI
19/09/2023,924.91,924.91,924.91,924.91,0,TFTACDEURSU:FSI
18/09/2023,924.02,924.02,924.02,924.02,0,TFTACDEURSU:FSI
15/09/2023,933.58,933.58,933.58,933.58,0,TFTACDEURSU:FSI
14/09/2023,931.75,931.75,931.75,931.75,0,TFTACDEURSU:FSI
13/09/2023,924.05,924.05,924.05,924.05,0,TFTACDEURSU:FSI
12/09/2023,924.84,924.84,924.84,924.84,0,TFTACDEURSU:FSI
11/09/2023,929.45,929.45,929.45,929.45,0,TFTACDEURSU:FSI
08/09/2023,923.5,923.5,923.5,923.5,0,TFTACDEURSU:FSI
07/09/2023,920.79,920.79,920.79,920.79,0,TFTACDEURSU:FSI
06/09/2023,922.6,922.6,922.6,922.6,0,TFTACDEURSU:FSI
05/09/2023,927.98,927.98,927.98,927.98,0,TFTACDEURSU:FSI
04/09/2023,936.88,936.88,936.88,936.88,0,TFTACDEURSU:FSI
01/09/2023,939.01,939.01,939.01,939.01,0,TFTACDEURSU:FSI
31/08/2023,943.1,943.1,943.1,943.1,0,TFTACDEURSU:FSI
30/08/2023,951.01,951.01,951.01,951.01,0,TFTACDEURSU:FSI
29/08/2023,943.62,943.62,943.62,943.62,0,TFTACDEURSU:FSI
28/08/2023,932.12,932.12,932.12,932.12,0,TFTACDEURSU:FSI
25/08/2023,921.28,921.28,921.28,921.28,0,TFTACDEURSU:FSI
24/08/2023,927.62,927.62,927.62,927.62,0,TFTACDEURSU:FSI
23/08/2023,931.87,931.87,931.87,931.87,0,TFTACDEURSU:FSI
22/08/2023,928.6,928.6,928.6,928.6,0,TFTACDEURSU:FSI
21/08/2023,925.33,925.33,925.33,925.33,0,TFTACDEURSU:FSI
18/08/2023,924,924,924,924,0,TFTACDEURSU:FSI
17/08/2023,931.2,931.2,931.2,931.2,0,TFTACDEURSU:FSI
16/08/2023,941.07,941.07,941.07,941.07,0,TFTACDEURSU:FSI
15/08/2023,944.52,944.52,944.52,944.52,0,TFTACDEURSU:FSI
14/08/2023,950.23,950.23,950.23,950.23,0,TFTACDEURSU:FSI
11/08/2023,954.71,954.71,954.71,954.71,0,TFTACDEURSU:FSI
10/08/2023,969.23,969.23,969.23,969.23,0,TFTACDEURSU:FSI
09/08/2023,957.88,957.88,957.88,957.88,0,TFTACDEURSU:FSI
08/08/2023,950.42,950.42,950.42,950.42,0,TFTACDEURSU:FSI
07/08/2023,957.87,957.87,957.87,957.87,0,TFTACDEURSU:FSI
04/08/2023,958.84,958.84,958.84,958.84,0,TFTACDEURSU:FSI
03/08/2023,948.11,948.11,948.11,948.11,0,TFTACDEURSU:FSI
02/08/2023,953.12,953.12,953.12,953.12,0,TFTACDEURSU:FSI
01/08/2023,970.71,970.71,970.71,970.71,0,TFTACDEURSU:FSI
31/07/2023,983.27,983.27,983.27,983.27,0,TFTACDEURSU:FSI
28/07/2023,982.93,982.93,982.93,982.93,0,TFTACDEURSU:FSI
27/07/2023,981.36,981.36,981.36,981.36,0,TFTACDEURSU:FSI
26/07/2023,975.08,975.08,975.08,975.08,0,TFTACDEURSU:FSI
25/07/2023,978.31,978.31,978.31,978.31,0,TFTACDEURSU:FSI
24/07/2023,976.6,976.6,976.6,976.6,0,TFTACDEURSU:FSI
21/07/2023,978.61,978.61,978.61,978.61,0,TFTACDEURSU:FSI
20/07/2023,978.87,978.87,978.87,978.87,0,TFTACDEURSU:FSI
19/07/2023,978.95,978.95,978.95,978.95,0,TFTACDEURSU:FSI
18/07/2023,980.04,980.04,980.04,980.04,0,TFTACDEURSU:FSI
17/07/2023,973.39,973.39,973.39,973.39,0,TFTACDEURSU:FSI
14/07/2023,980.48,980.48,980.48,980.48,0,TFTACDEURSU:FSI
13/07/2023,977.88,977.88,977.88,977.88,0,TFTACDEURSU:FSI
12/07/2023,965.31,965.31,965.31,965.31,0,TFTACDEURSU:FSI
11/07/2023,939.55,939.55,939.55,939.55,0,TFTACDEURSU:FSI
10/07/2023,931.44,931.44,931.44,931.44,0,TFTACDEURSU:FSI
07/07/2023,927.68,927.68,927.68,927.68,0,TFTACDEURSU:FSI
06/07/2023,919.13,919.13,919.13,919.13,0,TFTACDEURSU:FSI
05/07/2023,941.46,941.46,941.46,941.46,0,TFTACDEURSU:FSI
04/07/2023,950.92,950.92,950.92,950.92,0,TFTACDEURSU:FSI
03/07/2023,950.19,950.19,950.19,950.19,0,TFTACDEURSU:FSI
30/06/2023,951.98,951.98,951.98,951.98,0,TFTACDEURSU:FSI
29/06/2023,939.21,939.21,939.21,939.21,0,TFTACDEURSU:FSI
28/06/2023,939.03,939.03,939.03,939.03,0,TFTACDEURSU:FSI
27/06/2023,936.66,936.66,936.66,936.66,0,TFTACDEURSU:FSI
26/06/2023,932.85,932.85,932.85,932.85,0,TFTACDEURSU:FSI
23/06/2023,931.72,931.72,931.72,931.72,0,TFTACDEURSU:FSI
22/06/2023,941.57,941.57,941.57,941.57,0,TFTACDEURSU:FSI
21/06/2023,945.74,945.74,945.74,945.74,0,TFTACDEURSU:FSI
20/06/2023,945.86,945.86,945.86,945.86,0,TFTACDEURSU:FSI
19/06/2023,953.67,953.67,953.67,953.67,0,TFTACDEURSU:FSI
16/06/2023,963.64,963.64,963.64,963.64,0,TFTACDEURSU:FSI
15/06/2023,957.66,957.66,957.66,957.66,0,TFTACDEURSU:FSI
14/06/2023,954.01,954.01,954.01,954.01,0,TFTACDEURSU:FSI
13/06/2023,945.88,945.88,945.88,945.88,0,TFTACDEURSU:FSI
12/06/2023,935.67,935.67,935.67,935.67,0,TFTACDEURSU:FSI
09/06/2023,934.8,934.8,934.8,934.8,0,TFTACDEURSU:FSI
08/06/2023,937.26,937.26,937.26,937.26,0,TFTACDEURSU:FSI
07/06/2023,931.87,931.87,931.87,931.87,0,TFTACDEURSU:FSI
06/06/2023,932.03,932.03,932.03,932.03,0,TFTACDEURSU:FSI
05/06/2023,930.19,930.19,930.19,930.19,0,TFTACDEURSU:FSI
02/06/2023,935.98,935.98,935.98,935.98,0,TFTACDEURSU:FSI
01/06/2023,922.13,922.13,922.13,922.13,0,TFTACDEURSU:FSI
31/05/2023,908.87,908.87,908.87,908.87,0,TFTACDEURSU:FSI
30/05/2023,924.01,924.01,924.01,924.01,0,TFTACDEURSU:FSI
29/05/2023,929.86,929.86,929.86,929.86,0,TFTACDEURSU:FSI
26/05/2023,930.56,930.56,930.56,930.56,0,TFTACDEURSU:FSI
25/05/2023,922.1,922.1,922.1,922.1,0,TFTACDEURSU:FSI
24/05/2023,927.79,927.79,927.79,927.79,0,TFTACDEURSU:FSI
23/05/2023,946.39,946.39,946.39,946.39,0,TFTACDEURSU:FSI
22/05/2023,953.59,953.59,953.59,953.59,0,TFTACDEURSU:FSI
19/05/2023,951.59,951.59,951.59,951.59,0,TFTACDEURSU:FSI
18/05/2023,943.6,943.6,943.6,943.6,0,TFTACDEURSU:FSI
17/05/2023,943.7,943.7,943.7,943.7,0,TFTACDEURSU:FSI
16/05/2023,949.11,949.11,949.11,949.11,0,TFTACDEURSU:FSI
15/05/2023,953.03,953.03,953.03,953.03,0,TFTACDEURSU:FSI
12/05/2023,949.86,949.86,949.86,949.86,0,TFTACDEURSU:FSI
11/05/2023,950.42,950.42,950.42,950.42,0,TFTACDEURSU:FSI
10/05/2023,954.59,954.59,954.59,954.59,0,TFTACDEURSU:FSI
09/05/2023,956.54,956.54,956.54,956.54,0,TFTACDEURSU:FSI
08/05/2023,964.08,964.08,964.08,964.08,0,TFTACDEURSU:FSI
05/05/2023,959.77,959.77,959.77,959.77,0,TFTACDEURSU:FSI
04/05/2023,948.15,948.15,948.15,948.15,0,TFTACDEURSU:FSI
03/05/2023,956.27,956.27,956.27,956.27,0,TFTACDEURSU:FSI
02/05/2023,946.82,946.82,946.82,946.82,0,TFTACDEURSU:FSI
01/05/2023,958.3,958.3,958.3,958.3,0,TFTACDEURSU:FSI
28/04/2023,962.95,962.95,962.95,962.95,0,TFTACDEURSU:FSI
27/04/2023,953.94,953.94,953.94,953.94,0,TFTACDEURSU:FSI
26/04/2023,954.1,954.1,954.1,954.1,0,TFTACDEURSU:FSI
25/04/2023,955.55,955.55,955.55,955.55,0,TFTACDEURSU:FSI
24/04/2023,963.65,963.65,963.65,963.65,0,TFTACDEURSU:FSI
21/04/2023,957.45,957.45,957.45,957.45,0,TFTACDEURSU:FSI
20/04/2023,954.8,954.8,954.8,954.8,0,TFTACDEURSU:FSI
19/04/2023,954.45,954.45,954.45,954.45,0,TFTACDEURSU:FSI
18/04/2023,955.93,955.93,955.93,955.93,0,TFTACDEURSU:FSI
17/04/2023,948.31,948.31,948.31,948.31,0,TFTACDEURSU:FSI